altitude,air_temperature,specific_humidity,rhi,latitude,contrail_formed
8082.4,234.47046,0.00018563334,0.7049233958327324,38.36723327636719,0
8082.4,234.46721,0.00018915854,0.7185714918890903,38.33464050292969,0
8082.4,234.4647,0.0001916329,0.7281752595601233,38.30243644067797,0
8082.4,234.4633,0.00019425253,0.7382443265006339,38.27096712791313,0
8082.4,234.4625,0.00019810295,0.752946344282283,38.23852021815413,0
8082.4,234.46361,0.0002013272,0.7651057956784979,38.20449053230932,0
8082.4,234.47322,0.00020412765,0.774913397506591,38.16874694824219,0
8082.4,234.48627,0.00020696392,0.784535245718728,38.13275353383209,0
8082.4,234.50493,0.00020949295,0.7924656148158858,38.09683227539062,0
8082.4,234.5252,0.00021250155,0.8020245295473917,38.06112670898438,0
8082.4,234.54929,0.00021747398,0.8185852277988391,38.02464294433594,0
8082.4,234.57439,0.0002223012,0.8344100180535396,37.98788296974311,0
8082.4,234.5996,0.00022549072,0.8439996150311743,37.95050152277542,0
8082.4,234.62616,0.00022890829,0.8542504476120404,37.91312007580773,0
8082.4,234.6533,0.00023142062,0.8610109188078511,37.87564552436441,0
8082.4,234.68138,0.00023382642,0.8672380729347282,37.83612267445709,0
8082.4,234.70892,0.00023620877,0.8733824014424537,37.79791259765625,0
8082.4,234.73776,0.00023889521,0.8804759286993871,37.760009765625,0
8082.4,234.76195,0.00024193215,0.8892649564010844,37.72337315446239,0
8082.4,234.7827,0.00024441344,0.8963075106352001,37.68635559082031,0
8082.4,234.80234,0.0002464937,0.9019558541282174,37.64964294433594,0
8082.4,234.82162,0.000248373,0.9068784373726563,37.61247253417969,0
8082.4,234.84207,0.00024992114,0.9104524394130736,37.57487151582362,0
8082.4,234.86322,0.00025134397,0.913478722663294,37.53717041015625,0
8082.4,234.88725,0.00025267794,0.9158689050726202,37.49917602539062,0
8082.4,234.90063,0.00025379687,0.9185531604472279,37.46072542869438,0
8082.4,234.91516,0.00025501996,0.9214870420779443,37.42017842955509,0
8082.4,234.93213,0.00025605425,0.9234762870924076,37.37986419160487,0
8082.4,234.95424,0.00025708304,0.9249030584605297,37.33936374470339,0
8082.4,234.97981,0.00025810706,0.9259450562419401,37.29867708885063,0
8082.4,235.01154,0.00025904423,0.9260295087233176,37.2580369852357,0
8082.4,235.03313,0.0002602903,0.9282486316146717,37.21707101595604,0
8082.4,235.05167,0.00026146148,0.9305019356559883,37.18704482256356,0
8082.4,235.07018,0.000262666,0.9328645067682628,37.16020202636719,0
8082.4,235.09338,0.00026375536,0.9343170573486853,37.13296508789062,0
8082.4,235.11806,0.00026479957,0.9354434144984334,37.10545349121094,0
8082.4,235.17465,0.00026623803,0.9346211913648983,37.05041400456832,0
8082.4,235.20554,0.00026654854,0.9325020296492585,37.02264404296875,0
8082.4,235.23114,0.00026776703,0.9341028257583331,36.9943651102357,0
8082.4,235.25034,0.00026930234,0.9374554797479308,36.96592712402344,0
8082.4,235.27084,0.00027099176,0.9411888629525549,36.93771103681144,0
8082.4,235.30592,0.0002726381,0.943221904826176,36.89814163466631,0
8082.4,235.34962,0.000274507,0.9450890920924702,36.85281372070312,0
8082.4,235.39862,0.00027619777,0.9457494260952325,36.80744934082031,0
8082.4,235.44739,0.00027736713,0.9446266586802401,36.76276772709216,0
8082.4,235.49234,0.0002793369,0.9466015106441328,36.71751895193326,0
8082.4,235.53955,0.0002822972,0.9516378223522421,36.67259604243909,0
8082.4,235.5922,0.00028513337,0.9556040698746302,36.62813865532309,0
8082.4,235.65141,0.0002879561,0.9587521940306302,36.58309936523438,0
8082.4,235.71439,0.00029098074,0.9620891282852498,36.53773420948093,0
8082.4,235.77657,0.00029464325,0.9675159811145575,36.49229922537076,0
8082.4,235.83301,0.00029910673,0.9760584353741985,36.44654846191406,0
8082.4,235.88847,0.0003038204,0.9853780884856989,36.39994812011719,0
8082.4,235.94382,0.00030829423,0.9937894261042446,36.35389942233845,0
8082.4,235.99937,0.00031224216,1.0003570515006601,36.3072075278072,0
8082.4,236.05319,0.00031599205,1.0063706070490397,36.2607421875,0
